Brand,comments,,,
Nayatel,"NayaTel is doing great job in FSD, I've currently had my connection from them, it's amazing.
Govt. Should take action against MD PSIC, such a disgusting behaviour.
#WeWantChange #condemnRudeBehavior",,,
Nayatel,"30.meter ki taar daaaal.ni rahay planning walay ap k.log k allow ni hai map say bahar hai lolzzzz
fazool.",,,
Nayatel,Nicely done! But I am pretty sure ! Nothing will happen,,,
Nayatel,"Nayatel Sir Wahaj Siraj please try to provide Services in Bahria Town Phase 3 and 4 Islamabad. There are many potential customers here, waiting for Nayatel. I myself have been waiting for Nayatel since I moved to Bahria Town back in March 2019.
If you want me to talk to anyone in Bahria Town Management please let me know. Provide me the name of that person, I will try my best to talk to him/her.
Please we need your services over here.",,,
Nayatel,frustrated government system. dirty officers,,,
Nayatel,Tabdeli lol 😂,,,
Nayatel,Rename to FaujiTel and problem sove!,,,
Nayatel,"After last update on JoyBox, VOD service have long lag time.
Kindly fix the bug.",,,
Nayatel,"Tv channels on joybox app not streaming.
Ntl#128837",,,
Nayatel,"Your case has been forwarded to our technical teams. They will get back to you on your registered mobile number. In case you wish to provide any alternate number, please inbox us.",,,
Nayatel,128837,,,
Nayatel,Please elaborate your query.,,,
Nayatel,Talha Ikram,,,
Nayatel,This one never works couldn't Register,,,
Nayatel,We apologize for the inconvenience. Kindly inbox your User ID so that our technical team may assist you.,,,
Nayatel,Please send me ur warsak road office number or adress we need ur services FATA Secretariat Peshawar,,,
Nayatel,You may call at 111 11 44 44 ext. 2 for details,,,
Nayatel,or any representative contact number,,,
Nayatel,"Need Connection in Madina Town, Also please check inbox",,,
Nayatel,Your case has been escalated to concerned managers. Concerned team will get back to you shortly.,,,
Nayatel,"Brilliant Nayatel is doing very well for their customers,only professional ISP in Pakistan followings international standards",,,
Nayatel,Where is UBL?,,,
Nayatel,Currently UBL is not available for internet banking.,,,
Nayatel,Great ❤,,,
Nayatel,"Where is NBP logo ????

I am paying through it",,,
Nayatel,I wanna replace my Internet service provider. I'm fed up with PTCL service. Give me the true review of Nayatel,,,
Nayatel,No ubl,,,
Nayatel,Only upload 150mb.,,,
Nayatel,This BOD is only for night SESSION ??,,,
Nayatel,It has a night session which is free for Optimus users once a month. It can also be taken during other hours as well.,,,
Nayatel,Price per month with taxes,,,
Nayatel,"For more information, please visit https://nayatel.com/optimus/ and https://nayatel.com/bandwidth-on-demand/",,,
Nayatel,Nayatel digital box excellent .,,,
Nayatel,I’m surprised why you are not launching your services in Lahore.,,,
Nayatel,Ya 40%kasa ha muja is ke complete malumat da sakta han.,,,
Nayatel,You can avail Digital Box on Monthly Installments at Rs. 300/month for 14 months.,,,
Nayatel,If we have a ptcl connection can we avail your joybox?,,,
Nayatel,"Sorry, but you require Nayatel connection to avail Joy Box service",,,
Nayatel,Nayatel Joy box per bhi same kind ki koi promotion chal rahi hy kia ?,,,
Nayatel,What the difference bw Digital and Joy box?,,,
Nayatel,"Currently, there is no promotion on Joy box.",,,
Nayatel,Farooq Ahmed,,,
Nayatel,We need to talk #nayatel,,,
Nayatel,"Dear Ali, Please inbox us your query along with the contact information.",,,
Nayatel,I want to know about you're connection please share details,,,
Nayatel,Thank you for writing to us.Please visit our website https://nayatel.com/ or call at 051 111 11 44 44 Ext 2 for new connection information.,,,
Nayatel,Please share your complete address along with the contact information via Inbox,,,
Nayatel,need to install how can i contact ..,,,
Nayatel,Available in sir syed town faisalabad,,,
Nayatel,This service available In Gujjar Khan City,,,
Nayatel,Available in Hyderabad?,,,
Nayatel,Available in wasrak road Peshawar,,,
Nayatel,Available in Asghar mall road Rawalpindi,,,
Nayatel,السلام علیکم میں نیا ٹیل کا کنیکشن لینا چاہتا ہوں میں راولپنڈی سے ہوں آپ کا کوئی بندہ ہو جو مجھے گھر میں لگا کے دے جاۓ 5172545 0336 وٹس اپ,,,
Nayatel,Please inbox us your complete address.,,,
Nayatel,Too much limits,,,
Nayatel,nayatel ki wireless device ha kya?only fir wifi no tv no cabl,,,
Nayatel,This is to inform you that there is no wireless device available for internet.,,,
Nayatel,nayatel home router how to connect at home,,,
Nayatel,What about palosi peshawar,,,
Nayatel,Bakwas,,,
Nayatel,Rawalpindi ma aik area dhamial camp ka bhi ata ha...🙄,,,
Nayatel,"What about Bahria town Rawalpindi Phase 8, Sector F 1...when will you provide services over there?",,,
Nayatel,What about Umer Block Phase 8 Bahria Town rwp.,,,
Nayatel,Nayatel please when are you coming to Phase 4 Bahria Town....Waiting from past 1.5 year😞,,,
Nayatel,What phase is it ?,,,
Nayatel,Phase 8.,,,
Nayatel,Service is great but stuff is not good bcs of Pakistani,,,
Nayatel,Please elaborate your concern so that we may look into it.,,,
Nayatel,Nayatel ..i am wasib mehmood..i am fiber optic technician..i know splicing and internet installation..please send me email where i can send my cv...my cell no#03445267011...please contact me,,,
Nayatel,Alhmdulillah finally the wait is over for sector H. Great keep up the good work provide the services on given time.,,,
Nayatel,Coverage GT road near giga mall ??,,,
Nayatel,Nayatel plz come to H-13 lslamabad Paris city block F .... we are dnt have internet service here ...,,,
Nayatel,Thank you for showing interest in our services. We will forward it to the relevant department.,,,
Nayatel,When you will come to phase 3 bahria Rawalpindi?,,,
Nayatel,"Bahria Town phase 4 please.
Mr. Fayyaz uddin is transferred from here. Now u can get NOC",,,
Nayatel,"What about Bahria Town, Phase 8, Sector P?",,,
Nayatel,Anas Ali Please visit: https://nayatel.com/coverage-area/ or call: 051 111 11 44 44 ext. 2 for details.,,,
Nayatel,Come to wah cantt,,,
Nayatel,Please mojy conection chy bahria town phase 8 main.,,,
Nayatel,"Thank you for showing interest in our services. To apply for a new connection on full payment, please visit; https://customer.nayatel.com/CustomerSignup/",,,
Nayatel,"You guys should provide your services all over the Pakistan not just in pindi,Peshawar, islamabad",,,
Nayatel,"Currently our services are available in Islamabad, Rawalpindi, Faisalabad and Peshawar. However, our team is working on expansion. Kindly stay tuned for updates.",,,
Nayatel,any plan in dera ismail khan,,,
Nayatel,Their team 2ill never give you positive response if you get any dis connectivity problem for eview,,,
Nayatel,"Dear Customer, we apologize for the inconvenience caused. In case you are facing any technical difficulty, kindly inbox us your details so that our technical team may assist you.",,,
Nayatel,Slowest expansion.,,,
Nayatel,What is about chak jhumra when you come,,,
Nayatel,New connection needed In people colony,,,
Nayatel,"To apply for a new connection, please visit; https://customer.nayatel.com/CustomerSignup/",,,
Nayatel,I want nayatel in ghauri town phase 4A,,,
Nayatel,Plz do your work fast i waited about 2 years,,,
Nayatel,Thank you for showing interest in our services. We hope to serve you soon in the future.,,,
Nayatel,Please provide services in D-Type Colony Fsd,,,
Nayatel,اکبر کالونی قبرستان موڑ جڑانوالہ روڈ؟,,,
Nayatel,Review please?,,,
Nayatel,"Assalam O Alaikum, Is Nayatel is available 22 No Chungi Rd near CMH RawalpindiCantt........?",,,
Nayatel,Razaabad,,,
Nayatel,Tanab Farm Peshawar ??,,,
Nayatel,Muhammad Adil Kindly note that a tentative timeline cannot be shared at this moment. We hope to serve you in the future.,,,
Nayatel,Nayatel Waqai???? Sachi???Are you here in Bahria Town Phase 4 too???,,,
Nayatel,Shalley valley main available ha?? Apki services,,,
Nayatel,"tall wali gali samilidam road bharakahu Islamabad
ma ap ka connecton h to conform kryn",,,
Nayatel,Fantastic service.... waiting to get HD box in free 😛,,,
Nayatel,"I am waiting since 4 years and you guys can't even make it to the premises
Even i saw a connection installed near 100 m away from my house",,,
Nayatel,Kindly inbox us your complete address and contact details so we may check availability,,,
Nayatel,Haripur or Abbottabad wali side kab tak services provide karan gah,,,
Nayatel,still waiting no progress,,,
Nayatel,Is your service available in Askari-4 Rawalpindi?,,,
Nayatel,Installation charges free karta han tu kuch soch sakta han,,,
Nayatel,"People have nayatel connection in nearby streets. I have seen your staff so many times in my area providing connection to various people. But whenever I applied for a connection your sales team tell me that they will tell surely if I can get a connection or not after a survey.
No one really calls me to understand where actually am located, nor anyone is seen for a survey. All I get is a message saying you cannot avail our services currently without any satisfactory reason",,,
Nayatel,Larkana city sabzi mandi,,,
Nayatel,sir konse district m available hy,,,
Nayatel,Waqar Ahmad Thank you for showing interest in our services. This is to inform you that currently we are not available at the desired location.,,,
Nayatel,Kohat road badaber ma services hai,,,
Nayatel,"Bhai apko fiber optic cable ki kasam Bahria phase 3 ajao, PTCL laga hua hai hil ke nai deta, game khelta hun kahin banday urr rahay hotay hain kahin gaariyan aur phir aik dam disconnect, meherbani karo please.",,,
Nayatel,banigala near noor avenue available?,,,
Nayatel,Kindly inbox us your complete address and contact number.,,,
Nayatel,Zafar ul haq road near governament college for women. Rawalpindi avalible ???,,,
Nayatel,Requesting for Services since 2017 but Nayatel Failed . VERY poor response from the Management they had promised but unable to provide services of Nayatel in my Area.,,,
Nayatel,We apologize for the inconvenience caused. Kindly inbox us your complete address so that the case may be escalated to concerned teams.,,,
Nayatel,Do we have the services in Sector I-10/4 Islamabad,,,
Nayatel,Do we have the services in Ahsrif town 668 koral town Islamabad,,,
Nayatel,"Do we have the services in Ahsrif town 668 koral town
Islamabad",,,
Nayatel,"Do we have the service in 668 abu bakar avenue, islamabad",,,
Nayatel,"Asking you to provide internet in tarlai from 4 yrs.
You didn't bother to take action.
While your main fiber cables are passing 300m from my home.",,,
Nayatel,Kindly inbox us your complete address so that a survey could be conducted accordingly.,,,
Nayatel,it's been ten days and still no updates on my shifting request.,,,
Nayatel,We apologize for the inconvenience. Kindly inbox us your details so that matter may be escalated to relevant teams.,,,
Nayatel,Taxila ????,,,
Nayatel,Nayatel serves is Available Khurianwala,,,
Nayatel,Availability in gulberg?,,,
Nayatel,"Syed Ahmed Bilal Shah
Thank you for showing interest in our services. You can check the availability of Nayatel connection at https://nayatel.com/coverage-area/",,,
Nayatel,"Asking you to provide internet in H-13, Islamabd but no survey will conduct yet in my area.
I am requested you to please start your service in my area Paris city H-block behind Abdullah Garden, H-13, Islamabad",,,
Nayatel,Muhammad Haris Saleem Kindly inbox us your complete address and contact details.,,,
Nayatel,Plzz try to provide nayatel services in H13 islamabad also.... Many people are waiting for your services. Because ptcl is not giving services in H13 islamabd .. And we are compelled to use cable internet and other pathetic services,,,
Nayatel,Ksi k pass in ka contact number hy to send kr do mny details lyny hy net sy muja kuch b samj nhy a rha,,,
Nayatel,Please call 111 11 44 44 ext. 2 for details.,,,
Nayatel,Pls share your packages,,,
Nayatel,"For Packages details, please visit us at https://nayatel.com/home-packages/ or call 111 11 44 44 ext. 2",,,
Nayatel,"Dear Nayatel I can relate this picture to patriotism but on world photography day please there are million times better photographers in Pakistan please.
Art by Wasif is one of them check that out and promote them please if you really have to promote some talent this way.",,,
Nayatel,Rawalpindi main aap ki sarvice hai complete,,,
Nayatel,"For coverage area details, please visit: https://nayatel.com/islamabad-coverage-area/",,,
Nayatel,Ya kahan hai lol,,,
Nayatel,Please expand your services in bahria town phase 8 Rawalpindi sector F 1,,,
Nayatel,Are you in Lahore?,,,
Nayatel,Dhamial camp ma bhi da dain ab service,,,
Nayatel,SyEd Il,,,
Nayatel,"lolzzz pindi 6th roaf tp pora kar lo.bhai

planning walay sattu pe kar so rahay hain",,,
Nayatel,Fup for this bundle is 1tb? Or unlimited?,,,
Nayatel,There is no Fair Usage Policy for Unlimited Bundle.,,,
Nayatel,one of the reasons I love Nayatel,,,
